store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
12,3,2014-08-06,7969,990,1,1,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,8,6,32,0,8.05,-1,FALSE
14,3,2014-08-06,6285,664,1,1,none,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,9.47,5,FALSE
15,3,2014-08-06,7313,672,1,1,none,1,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,10.88,53,FALSE
16,3,2014-08-06,9129,866,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,6,32,0,10.54,-1,FALSE
17,3,2014-08-06,6742,855,1,1,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,7.89,104,FALSE
18,3,2014-08-06,6625,727,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,9.11,50,FALSE
19,3,2014-08-06,6718,595,1,1,none,1,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,6,32,0,11.29,-1,FALSE
21,3,2014-08-06,5922,492,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,12.04,178,FALSE
23,3,2014-08-06,6024,503,1,1,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,8,6,32,0,11.98,108,FALSE
24,3,2014-08-06,9320,840,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,11.1,173,FALSE
25,3,2014-08-06,9519,1339,1,1,none,1,c,a,430,4,2003,0,0,0,None,1,2014,8,6,32,0,7.11,136,FALSE
26,3,2014-08-06,6797,566,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2014,8,6,32,0,12.01,-1,FALSE
27,3,2014-08-06,9389,1069,1,1,none,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,8.78,115,FALSE
28,3,2014-08-06,6272,656,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,8,6,32,0,9.56,0,FALSE
29,3,2014-08-06,7307,636,1,1,none,1,d,c,2170,0,0,0,0,0,None,0,2014,8,6,32,0,11.49,-1,FALSE
30,3,2014-08-06,5246,716,1,1,none,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,8,6,32,0,7.33,6,FALSE
31,3,2014-08-06,5550,537,1,1,none,1,d,c,9800,7,2012,0,0,0,None,1,2014,8,6,32,0,10.34,25,FALSE
33,3,2014-08-06,7864,737,1,1,none,1,a,c,1320,5,2013,0,0,0,None,1,2014,8,6,32,0,10.67,15,FALSE
34,3,2014-08-06,8729,1057,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2014,8,6,32,0,8.26,59,FALSE
35,3,2014-08-06,9089,646,1,1,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,14.07,166,FALSE
37,3,2014-08-06,6446,705,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2014,8,6,32,0,9.14,0,FALSE
38,3,2014-08-06,5598,510,1,1,none,1,d,a,1090,4,2007,0,0,0,None,1,2014,8,6,32,0,10.98,88,FALSE
39,3,2014-08-06,6031,740,1,1,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,8,6,32,0,8.15,94,FALSE
40,3,2014-08-06,5172,767,1,1,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,8,6,32,0,6.74,-1,FALSE
42,3,2014-08-06,11311,1222,1,1,none,1,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,8,6,32,0,9.26,-1,FALSE
43,3,2014-08-06,6410,581,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,6,32,0,11.03,-1,FALSE
44,3,2014-08-06,6553,775,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2014,8,6,32,0,8.46,38,FALSE
45,3,2014-08-06,5220,371,1,1,none,1,d,a,9710,2,2014,0,0,0,None,1,2014,8,6,32,0,14.07,6,FALSE
47,3,2014-08-06,7925,976,1,1,none,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,6,32,0,8.12,16,FALSE
48,3,2014-08-06,3631,362,1,1,none,1,a,a,1060,5,2012,0,0,0,None,1,2014,8,6,32,0,10.03,27,FALSE
49,3,2014-08-06,6990,474,1,1,none,1,d,c,18010,9,2007,0,0,0,None,1,2014,8,6,32,0,14.75,83,FALSE
50,3,2014-08-06,4913,367,1,1,none,1,d,a,6260,11,2009,0,0,0,None,1,2014,8,6,32,0,13.39,57,FALSE
1,4,2014-08-07,4154,480,1,1,none,1,c,a,1270,9,2008,0,0,0,None,1,2014,8,7,32,0,8.65,71,FALSE
2,4,2014-08-07,4809,563,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,8.54,81,FALSE
3,4,2014-08-07,8010,827,1,1,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,9.69,92,FALSE
4,4,2014-08-07,9872,1269,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2014,8,7,32,0,7.78,59,FALSE
5,4,2014-08-07,4940,583,1,1,none,1,a,a,29910,4,2015,0,0,0,None,1,2014,8,7,32,0,8.47,0,FALSE
6,4,2014-08-07,5251,576,1,1,none,1,a,a,310,12,2013,0,0,0,None,1,2014,8,7,32,0,9.12,8,FALSE
7,4,2014-08-07,11960,1335,1,1,none,1,a,c,24000,4,2013,0,0,0,None,1,2014,8,7,32,0,8.96,16,FALSE
8,4,2014-08-07,6240,747,1,1,none,1,a,a,7520,10,2014,0,0,0,None,1,2014,8,7,32,0,8.35,0,FALSE
9,4,2014-08-07,6750,604,1,1,none,1,a,c,2030,8,2000,0,0,0,None,1,2014,8,7,32,0,11.18,168,FALSE
10,4,2014-08-07,5452,561,1,1,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,7,32,0,9.72,59,FALSE
11,4,2014-08-07,7700,1091,1,1,none,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,7.06,33,FALSE
12,4,2014-08-07,7675,892,1,1,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,8,7,32,0,8.6,-1,FALSE
14,4,2014-08-07,5069,611,1,1,none,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,8.3,5,FALSE
15,4,2014-08-07,7670,711,1,1,none,1,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,10.79,53,FALSE
16,4,2014-08-07,7465,783,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,7,32,0,9.53,-1,FALSE
17,4,2014-08-07,6866,870,1,1,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,7.89,104,FALSE
18,4,2014-08-07,6294,687,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,9.16,50,FALSE
19,4,2014-08-07,7780,683,1,1,none,1,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,7,32,0,11.39,-1,FALSE
21,4,2014-08-07,5913,528,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,11.2,178,FALSE
23,4,2014-08-07,6156,566,1,1,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,8,7,32,0,10.88,108,FALSE
24,4,2014-08-07,9182,819,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,11.21,173,FALSE
25,4,2014-08-07,10060,1455,1,1,none,1,c,a,430,4,2003,0,0,0,None,1,2014,8,7,32,0,6.91,136,FALSE
26,4,2014-08-07,7800,635,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2014,8,7,32,0,12.28,-1,FALSE
27,4,2014-08-07,9985,1082,1,1,none,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,9.23,115,FALSE
28,4,2014-08-07,5446,662,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,8,7,32,0,8.23,0,FALSE
29,4,2014-08-07,8072,686,1,1,none,1,d,c,2170,0,0,0,0,0,None,0,2014,8,7,32,0,11.77,-1,FALSE
30,4,2014-08-07,6242,852,1,1,none,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,8,7,32,0,7.33,6,FALSE
31,4,2014-08-07,6384,613,1,1,none,1,d,c,9800,7,2012,0,0,0,None,1,2014,8,7,32,0,10.41,25,FALSE
33,4,2014-08-07,7244,739,1,1,none,1,a,c,1320,5,2013,0,0,0,None,1,2014,8,7,32,0,9.8,15,FALSE
34,4,2014-08-07,6961,916,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2014,8,7,32,0,7.6,59,FALSE
35,4,2014-08-07,10397,704,1,1,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,14.77,166,FALSE
37,4,2014-08-07,7418,839,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2014,8,7,32,0,8.84,0,FALSE
38,4,2014-08-07,5334,480,1,1,none,1,d,a,1090,4,2007,0,0,0,None,1,2014,8,7,32,0,11.11,88,FALSE
39,4,2014-08-07,5150,629,1,1,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,8,7,32,0,8.19,94,FALSE
40,4,2014-08-07,5794,799,1,1,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,8,7,32,0,7.25,-1,FALSE
42,4,2014-08-07,10067,1116,1,1,none,1,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,8,7,32,0,9.02,-1,FALSE
43,4,2014-08-07,6777,624,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,7,32,0,10.86,-1,FALSE
44,4,2014-08-07,6800,790,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2014,8,7,32,0,8.61,38,FALSE
45,4,2014-08-07,5798,455,1,1,none,1,d,a,9710,2,2014,0,0,0,None,1,2014,8,7,32,0,12.74,6,FALSE
47,4,2014-08-07,7104,894,1,1,none,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,7,32,0,7.95,16,FALSE
48,4,2014-08-07,3096,344,1,1,none,1,a,a,1060,5,2012,0,0,0,None,1,2014,8,7,32,0,9,27,FALSE
49,4,2014-08-07,8029,562,1,1,none,1,d,c,18010,9,2007,0,0,0,None,1,2014,8,7,32,0,14.29,83,FALSE
50,4,2014-08-07,4656,401,1,1,none,1,d,a,6260,11,2009,0,0,0,None,1,2014,8,7,32,0,11.61,57,FALSE
1,5,2014-08-08,4451,503,1,1,none,1,c,a,1270,9,2008,0,0,0,None,1,2014,8,8,32,0,8.85,71,FALSE
2,5,2014-08-08,4597,498,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,9.23,81,FALSE
3,5,2014-08-08,6763,760,1,1,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,8.9,92,FALSE
4,5,2014-08-08,9698,1219,1,1,none,1,c,c,620,9,2009,0,0,0,None,1,2014,8,8,32,0,7.96,59,FALSE
5,5,2014-08-08,5051,573,1,1,none,1,a,a,29910,4,2015,0,0,0,None,1,2014,8,8,32,0,8.82,0,FALSE
6,5,2014-08-08,5351,619,1,1,none,1,a,a,310,12,2013,0,0,0,None,1,2014,8,8,32,0,8.64,8,FALSE
7,5,2014-08-08,10040,1148,1,1,none,1,a,c,24000,4,2013,0,0,0,None,1,2014,8,8,32,0,8.75,16,FALSE
8,5,2014-08-08,5187,626,1,1,none,1,a,a,7520,10,2014,0,0,0,None,1,2014,8,8,32,0,8.29,0,FALSE
9,5,2014-08-08,6368,574,1,1,none,1,a,c,2030,8,2000,0,0,0,None,1,2014,8,8,32,0,11.09,168,FALSE
10,5,2014-08-08,5683,595,1,1,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,8,32,0,9.55,59,FALSE
11,5,2014-08-08,7734,1085,1,1,none,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,7.13,33,FALSE
12,5,2014-08-08,7813,894,1,1,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,8,8,32,0,8.74,-1,FALSE
14,5,2014-08-08,5545,658,1,1,none,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,8.43,5,FALSE
15,5,2014-08-08,7731,734,1,1,none,1,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,10.53,53,FALSE
16,5,2014-08-08,7421,804,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,8,32,0,9.23,-1,FALSE
17,5,2014-08-08,5975,789,1,1,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,7.57,104,FALSE
18,5,2014-08-08,7171,802,1,1,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,8.94,50,FALSE
19,5,2014-08-08,7193,657,1,1,none,1,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,8,32,0,10.95,-1,FALSE
21,5,2014-08-08,5854,519,1,1,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,11.28,178,FALSE
23,5,2014-08-08,5581,523,1,1,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,8,8,32,0,10.67,108,FALSE
24,5,2014-08-08,10035,853,1,1,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,11.76,173,FALSE
25,5,2014-08-08,9146,1370,1,1,none,1,c,a,430,4,2003,0,0,0,None,1,2014,8,8,32,0,6.68,136,FALSE
26,5,2014-08-08,6503,574,1,1,none,1,d,a,2300,0,0,0,0,0,None,0,2014,8,8,32,0,11.33,-1,FALSE
27,5,2014-08-08,8983,1002,1,1,none,1,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,8.97,115,FALSE
28,5,2014-08-08,5735,655,1,1,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,8,8,32,0,8.76,0,FALSE
29,5,2014-08-08,7343,660,1,1,none,1,d,c,2170,0,0,0,0,0,None,0,2014,8,8,32,0,11.13,-1,FALSE
30,5,2014-08-08,4824,648,1,1,none,1,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,8,8,32,0,7.44,6,FALSE
31,5,2014-08-08,6595,623,1,1,none,1,d,c,9800,7,2012,0,0,0,None,1,2014,8,8,32,0,10.59,25,FALSE
33,5,2014-08-08,7337,746,1,1,none,1,a,c,1320,5,2013,0,0,0,None,1,2014,8,8,32,0,9.84,15,FALSE
34,5,2014-08-08,7456,908,1,1,none,1,c,a,2240,9,2009,0,0,0,None,1,2014,8,8,32,0,8.21,59,FALSE
35,5,2014-08-08,10186,779,1,1,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,13.08,166,FALSE
37,5,2014-08-08,7555,796,1,1,none,1,c,a,4230,12,2014,0,0,0,None,1,2014,8,8,32,0,9.49,0,FALSE
38,5,2014-08-08,5400,501,1,1,none,1,d,a,1090,4,2007,0,0,0,None,1,2014,8,8,32,0,10.78,88,FALSE
39,5,2014-08-08,4909,581,1,1,none,1,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,8,8,32,0,8.45,94,FALSE
40,5,2014-08-08,5722,752,1,1,none,1,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,8,8,32,0,7.61,-1,FALSE
42,5,2014-08-08,9759,1055,1,1,none,1,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,8,8,32,0,9.25,-1,FALSE
43,5,2014-08-08,6694,613,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,8,32,0,10.92,-1,FALSE
44,5,2014-08-08,6171,733,1,1,none,1,a,a,540,6,2011,0,0,0,None,1,2014,8,8,32,0,8.42,38,FALSE
45,5,2014-08-08,5499,415,1,1,none,1,d,a,9710,2,2014,0,0,0,None,1,2014,8,8,32,0,13.25,6,FALSE
47,5,2014-08-08,6966,882,1,1,none,1,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,8,32,0,7.9,16,FALSE
48,5,2014-08-08,3826,383,1,1,none,1,a,a,1060,5,2012,0,0,0,None,1,2014,8,8,32,0,9.99,27,FALSE
49,5,2014-08-08,7468,543,1,1,none,1,d,c,18010,9,2007,0,0,0,None,1,2014,8,8,32,0,13.75,83,FALSE
50,5,2014-08-08,4098,343,1,1,none,1,d,a,6260,11,2009,0,0,0,None,1,2014,8,8,32,0,11.95,57,FALSE
1,6,2014-08-09,4174,504,1,0,none,1,c,a,1270,9,2008,0,0,0,None,1,2014,8,9,32,1,8.28,71,FALSE
2,6,2014-08-09,2592,344,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,7.53,81,FALSE
3,6,2014-08-09,3131,408,1,0,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,7.67,92,FALSE
4,6,2014-08-09,9266,1227,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2014,8,9,32,1,7.55,59,FALSE
5,6,2014-08-09,1711,205,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,8,9,32,1,8.35,0,FALSE
6,6,2014-08-09,3023,343,1,0,none,0,a,a,310,12,2013,0,0,0,None,1,2014,8,9,32,1,8.81,8,FALSE
7,6,2014-08-09,7815,900,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,8,9,32,1,8.68,16,FALSE
8,6,2014-08-09,2483,336,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2014,8,9,32,1,7.39,0,FALSE
9,6,2014-08-09,6109,528,1,0,none,0,a,c,2030,8,2000,0,0,0,None,1,2014,8,9,32,1,11.57,168,FALSE
10,6,2014-08-09,4420,477,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,9,32,1,9.27,59,FALSE
11,6,2014-08-09,4951,690,1,0,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,7.18,33,FALSE
12,6,2014-08-09,5272,677,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,8,9,32,1,7.79,-1,FALSE
14,6,2014-08-09,2994,373,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,8.03,5,FALSE
15,6,2014-08-09,5682,626,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,9.08,53,FALSE
16,6,2014-08-09,4458,483,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2014,8,9,32,1,9.23,-1,FALSE
17,6,2014-08-09,2344,345,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,6.79,104,FALSE
18,6,2014-08-09,4465,494,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,9.04,50,FALSE
19,6,2014-08-09,4043,383,1,0,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,9,32,1,10.56,-1,FALSE
21,6,2014-08-09,4236,437,1,0,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,9.69,178,FALSE
23,6,2014-08-09,4400,450,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,8,9,32,1,9.78,108,FALSE
24,6,2014-08-09,6865,637,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,10.78,173,FALSE
25,6,2014-08-09,7532,1107,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2014,8,9,32,1,6.8,136,FALSE
26,6,2014-08-09,5396,464,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2014,8,9,32,1,11.63,-1,FALSE
27,6,2014-08-09,6409,802,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,7.99,115,FALSE
28,6,2014-08-09,2578,314,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,8,9,32,1,8.21,0,FALSE
29,6,2014-08-09,6750,622,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2014,8,9,32,1,10.85,-1,FALSE
30,6,2014-08-09,4144,653,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2014,8,9,32,1,6.35,6,FALSE
31,6,2014-08-09,5385,571,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2014,8,9,32,1,9.43,25,FALSE
33,6,2014-08-09,7700,772,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,8,9,32,1,9.97,15,FALSE
34,6,2014-08-09,6299,847,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,8,9,32,1,7.44,59,FALSE
35,6,2014-08-09,7054,606,1,0,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,11.64,166,FALSE
37,6,2014-08-09,6561,788,1,0,none,0,c,a,4230,12,2014,0,0,0,None,1,2014,8,9,32,1,8.33,0,FALSE
38,6,2014-08-09,5771,522,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,8,9,32,1,11.06,88,FALSE
39,6,2014-08-09,2885,405,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,8,9,32,1,7.12,94,FALSE
40,6,2014-08-09,5550,734,1,0,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,8,9,32,1,7.56,-1,FALSE
42,6,2014-08-09,7729,931,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,8,9,32,1,8.3,-1,FALSE
43,6,2014-08-09,4402,448,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,8,9,32,1,9.83,-1,FALSE
44,6,2014-08-09,3410,428,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2014,8,9,32,1,7.97,38,FALSE
45,6,2014-08-09,5257,450,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2014,8,9,32,1,11.68,6,FALSE
47,6,2014-08-09,5267,645,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,9,32,1,8.17,16,FALSE
48,6,2014-08-09,1991,240,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,8,9,32,1,8.3,27,FALSE
49,6,2014-08-09,7594,525,1,0,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,8,9,32,1,14.46,83,FALSE
50,6,2014-08-09,3846,367,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,8,9,32,1,10.48,57,FALSE
1,1,2014-08-11,3886,505,1,0,none,1,c,a,1270,9,2008,0,0,0,None,1,2014,8,11,33,0,7.7,71,FALSE
2,1,2014-08-11,4158,554,1,0,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,7.51,81,FALSE
3,1,2014-08-11,6114,757,1,0,none,1,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,8.08,92,FALSE
4,1,2014-08-11,9674,1343,1,0,none,1,c,c,620,9,2009,0,0,0,None,1,2014,8,11,33,0,7.2,59,FALSE
5,1,2014-08-11,4414,554,1,0,none,1,a,a,29910,4,2015,0,0,0,None,1,2014,8,11,33,0,7.97,0,FALSE
6,1,2014-08-11,4552,594,1,0,none,1,a,a,310,12,2013,0,0,0,None,1,2014,8,11,33,0,7.66,8,FALSE
7,1,2014-08-11,10864,1247,1,0,none,1,a,c,24000,4,2013,0,0,0,None,1,2014,8,11,33,0,8.71,16,FALSE
8,1,2014-08-11,4815,614,1,0,none,1,a,a,7520,10,2014,0,0,0,None,1,2014,8,11,33,0,7.84,0,FALSE
9,1,2014-08-11,6381,621,1,0,none,1,a,c,2030,8,2000,0,0,0,None,1,2014,8,11,33,0,10.28,168,FALSE
10,1,2014-08-11,5661,567,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2014,8,11,33,0,9.98,59,FALSE
11,1,2014-08-11,7431,1123,1,0,none,1,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,6.62,33,FALSE
12,1,2014-08-11,6276,876,1,0,none,1,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,8,11,33,0,7.16,-1,FALSE
14,1,2014-08-11,5066,647,1,0,none,1,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,7.83,5,FALSE
15,1,2014-08-11,5420,615,1,0,none,1,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,8.81,53,FALSE
16,1,2014-08-11,7273,812,1,0,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,11,33,0,8.96,-1,FALSE
17,1,2014-08-11,5287,798,1,0,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,6.63,104,FALSE
18,1,2014-08-11,5722,647,1,0,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,8.84,50,FALSE
19,1,2014-08-11,6349,631,1,0,none,1,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,8,11,33,0,10.06,-1,FALSE
21,1,2014-08-11,4293,418,1,0,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,10.27,178,FALSE
23,1,2014-08-11,4073,417,1,0,none,1,d,a,4060,8,2005,0,0,0,None,1,2014,8,11,33,0,9.77,108,FALSE
24,1,2014-08-11,8159,774,1,0,none,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,8,11,33,0,10.54,173,FALSE
25,1,2014-08-11,10571,1545,1,0,none,1,c,a,430,4,2003,0,0,0,None,1,2014,8,11,33,0,6.84,136,FALSE
26,1,2014-08-11,5098,486,1,0,none,1,d,a,2300,0,0,0,0,0,None,0,2014,8,11,33,0,10.49,-1,FALSE
