store,day_of_week,date,sales,customers,open,promo,state_holiday,school_holiday,store_type,assortment,competition_distance,competition_open_since_month,competition_open_since_year,promo2,promo2since_week,promo2since_year,promo_interval,has_competition,year,month,day,week_of_year,is_weekend,sales_per_customer,competition_open_months,is_outlier
22,4,2015-04-02,6140,614,1,1,none,1,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,4,2,14,0,10,-1,FALSE
4,2,2015-02-17,9657,1258,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,2,17,8,0,7.68,65,FALSE
39,2,2015-05-19,7549,915,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,5,19,21,0,8.25,103,FALSE
48,6,2014-12-13,3672,373,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,12,13,50,1,9.84,31,FALSE
38,3,2014-10-22,5797,458,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,10,22,43,0,12.66,90,FALSE
1,2,2015-05-26,4211,479,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,5,26,22,0,8.79,80,FALSE
34,1,2014-08-11,7752,1030,1,0,none,1,c,a,2240,9,2009,0,0,0,None,1,2014,8,11,33,0,7.53,59,FALSE
4,2,2015-04-21,6791,998,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2015,4,21,17,0,6.8,67,FALSE
2,5,2015-04-10,3824,488,1,0,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,4,10,15,0,7.84,89,FALSE
20,6,2015-05-02,7383,637,1,0,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,5,2,18,1,11.59,72,FALSE
38,5,2014-09-26,4666,444,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2014,9,26,39,0,10.51,89,FALSE
49,1,2015-05-18,10186,649,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2015,5,18,21,0,15.69,92,FALSE
7,5,2015-02-20,9063,921,1,1,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,2,20,8,0,9.84,22,FALSE
42,5,2014-11-14,10948,1155,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,11,14,46,0,9.48,-1,FALSE
26,4,2015-05-07,7554,615,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2015,5,7,19,0,12.28,-1,FALSE
1,6,2015-07-04,4797,560,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,7,4,27,1,8.57,82,FALSE
45,4,2015-05-07,5732,433,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,5,7,19,0,13.24,15,FALSE
5,6,2015-03-14,2042,204,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,3,14,11,1,10.01,0,FALSE
44,5,2015-01-23,4423,582,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,1,23,4,0,7.6,43,FALSE
8,3,2015-05-06,7510,800,1,1,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,5,6,19,0,9.39,7,FALSE
17,3,2014-10-22,5803,633,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,10,22,43,0,9.17,106,FALSE
13,3,2015-04-15,5239,349,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,4,15,16,0,15.01,-1,FALSE
7,5,2015-04-24,7519,881,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,4,24,17,0,8.53,24,FALSE
15,5,2015-04-10,6309,631,1,0,none,1,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,4,10,15,0,10,61,FALSE
28,1,2014-08-11,5276,640,1,0,none,1,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,8,11,33,0,8.24,0,FALSE
32,5,2015-05-15,4150,510,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,15,20,0,8.14,-1,FALSE
26,4,2014-11-13,7196,579,1,1,none,0,d,a,2300,0,0,0,0,0,None,0,2014,11,13,46,0,12.43,-1,FALSE
18,1,2014-12-01,11242,958,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,12,1,49,0,11.73,54,FALSE
27,3,2014-09-17,10609,1119,1,1,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,9,17,38,0,9.48,116,FALSE
1,3,2015-03-18,3858,504,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,3,18,12,0,7.65,78,FALSE
15,6,2014-09-20,4689,538,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,20,38,1,8.72,54,FALSE
43,4,2015-07-02,6796,583,1,1,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,7,2,27,0,11.66,-1,FALSE
15,1,2015-06-15,8825,802,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,6,15,25,0,11,63,FALSE
6,1,2015-06-29,6995,712,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,6,29,27,0,9.82,18,FALSE
26,6,2015-05-16,5579,481,1,0,none,0,d,a,2300,0,0,0,0,0,None,0,2015,5,16,20,1,11.6,-1,FALSE
15,5,2015-02-06,7710,738,1,1,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,6,6,0,10.45,59,FALSE
39,1,2015-06-01,8067,889,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,6,1,23,0,9.07,104,FALSE
49,5,2015-04-10,6542,495,1,0,none,1,d,c,18010,9,2007,0,0,0,None,1,2015,4,10,15,0,13.22,91,FALSE
30,6,2015-01-24,2724,469,1,0,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,1,24,4,1,5.81,11,FALSE
15,6,2015-01-17,5393,571,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,1,17,3,1,9.44,58,FALSE
31,6,2015-04-25,5226,549,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,4,25,17,1,9.52,33,FALSE
21,1,2014-09-08,3692,436,1,0,none,1,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,9,8,37,0,8.47,179,FALSE
2,5,2015-07-31,6064,625,1,1,none,1,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,7,31,31,0,9.7,92,FALSE
26,1,2014-12-29,7462,644,1,0,none,1,d,a,2300,0,0,0,0,0,None,0,2014,12,29,1,0,11.59,-1,FALSE
50,6,2015-01-24,3715,362,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,1,24,4,1,10.26,62,FALSE
47,5,2014-08-22,7482,973,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,8,22,34,0,7.69,16,FALSE
48,4,2014-10-16,2990,390,1,0,none,1,a,a,1060,5,2012,0,0,0,None,1,2014,10,16,42,0,7.67,29,FALSE
43,3,2014-12-24,4766,464,1,0,none,1,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,12,24,52,0,10.27,-1,FALSE
7,3,2014-12-24,5458,550,1,0,none,1,a,c,24000,4,2013,0,0,0,None,1,2014,12,24,52,0,9.92,20,FALSE
17,1,2015-06-08,5564,748,1,0,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,6,8,24,0,7.44,114,FALSE
8,1,2014-08-25,4894,692,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2014,8,25,35,0,7.07,0,FALSE
15,6,2014-12-27,6734,736,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,12,27,52,1,9.15,57,FALSE
25,1,2014-12-29,12261,1622,1,0,none,1,c,a,430,4,2003,0,0,0,None,1,2014,12,29,1,0,7.56,140,FALSE
13,6,2015-03-14,4820,378,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,3,14,11,1,12.75,-1,FALSE
20,1,2015-04-13,10726,1051,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,4,13,16,0,10.21,71,FALSE
40,1,2014-11-24,6678,838,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,11,24,48,0,7.97,-1,FALSE
11,1,2015-01-26,7481,968,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,1,26,5,0,7.73,38,FALSE
50,5,2015-05-15,3838,381,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,5,15,20,0,10.07,66,FALSE
33,2,2014-09-23,6202,692,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,23,39,0,8.96,16,FALSE
10,5,2015-03-27,5114,507,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2015,3,27,13,0,10.09,66,FALSE
39,4,2014-10-23,4990,627,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2014,10,23,43,0,7.96,96,FALSE
25,5,2015-07-03,10709,1471,1,1,none,1,c,a,430,4,2003,0,0,0,None,1,2015,7,3,27,0,7.28,147,FALSE
45,3,2015-03-11,3208,281,1,0,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,3,11,11,0,11.42,13,FALSE
45,3,2015-06-17,6129,437,1,1,none,0,d,a,9710,2,2014,0,0,0,None,1,2015,6,17,25,0,14.03,16,FALSE
17,2,2015-01-27,8235,913,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2015,1,27,5,0,9.02,109,FALSE
7,6,2015-04-18,5534,595,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2015,4,18,16,1,9.3,24,FALSE
18,3,2014-12-24,4606,525,1,0,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,12,24,52,0,8.77,54,FALSE
34,6,2015-03-21,7592,908,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,3,21,12,1,8.36,66,FALSE
14,2,2015-03-10,4886,599,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,3,10,11,0,8.16,12,FALSE
13,2,2015-07-21,3080,248,1,0,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,7,21,30,0,12.42,-1,FALSE
29,3,2015-02-18,8743,705,1,1,none,0,d,c,2170,0,0,0,0,0,None,0,2015,2,18,8,0,12.4,-1,FALSE
1,1,2014-12-08,4884,610,1,0,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,12,8,50,0,8.01,75,FALSE
32,5,2015-06-12,3252,431,1,0,none,0,a,a,2910,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,6,12,24,0,7.55,-1,FALSE
33,3,2014-09-10,5518,659,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,9,10,37,0,8.37,16,FALSE
38,1,2015-04-27,10499,783,1,1,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,4,27,18,0,13.41,96,FALSE
10,6,2015-03-28,5332,503,1,0,none,1,a,a,3160,9,2009,0,0,0,None,1,2015,3,28,13,1,10.6,66,FALSE
1,5,2015-01-09,3998,494,1,1,none,1,c,a,1270,9,2008,0,0,0,None,1,2015,1,9,2,0,8.09,76,FALSE
21,1,2014-10-06,6920,594,1,1,none,0,c,c,550,10,1999,1,45,2009,"Jan,Apr,Jul,Oct",1,2014,10,6,41,0,11.65,180,FALSE
5,6,2014-12-13,2572,281,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,12,13,50,1,9.15,0,FALSE
28,5,2014-11-14,4339,525,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,11,14,46,0,8.26,1,FALSE
15,6,2015-04-11,5315,585,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,4,11,15,1,9.09,61,FALSE
14,6,2015-05-02,4933,512,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,5,2,18,1,9.63,14,FALSE
50,3,2015-02-11,3233,332,1,0,none,0,d,a,6260,11,2009,0,0,0,None,1,2015,2,11,7,0,9.74,63,FALSE
30,4,2015-03-05,5491,804,1,1,none,0,a,a,40,2,2014,1,10,2014,"Mar,Jun,Sept,Dec",1,2015,3,5,10,0,6.83,13,FALSE
7,6,2014-08-09,7815,900,1,0,none,0,a,c,24000,4,2013,0,0,0,None,1,2014,8,9,32,1,8.68,16,FALSE
12,1,2014-10-06,9356,1038,1,1,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2014,10,6,41,0,9.01,-1,FALSE
1,2,2015-05-19,5235,546,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2015,5,19,21,0,9.59,80,FALSE
48,2,2014-11-25,5209,469,1,1,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,11,25,48,0,11.11,30,FALSE
33,5,2014-11-28,11412,996,1,1,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,11,28,48,0,11.46,18,FALSE
1,1,2014-10-06,5402,608,1,1,none,0,c,a,1270,9,2008,0,0,0,None,1,2014,10,6,41,0,8.88,73,FALSE
27,4,2014-12-11,7029,861,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,12,11,50,0,8.16,119,FALSE
35,1,2014-12-15,20558,1136,1,1,none,0,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2014,12,15,51,0,18.1,170,TRUE
4,2,2015-06-16,10671,1352,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,6,16,25,0,7.89,69,FALSE
29,1,2015-04-20,5994,613,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2015,4,20,17,0,9.78,-1,FALSE
14,5,2014-09-26,5050,627,1,0,none,0,a,a,1300,3,2014,1,40,2011,"Jan,Apr,Jul,Oct",1,2014,9,26,39,0,8.05,6,FALSE
39,2,2015-02-10,3953,585,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,2,10,7,0,6.76,100,FALSE
10,5,2015-03-06,6374,667,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,3,6,10,0,9.56,66,FALSE
49,5,2015-07-31,10310,666,1,1,none,1,d,c,18010,9,2007,0,0,0,None,1,2015,7,31,31,0,15.48,94,FALSE
16,5,2014-10-17,6796,847,1,0,none,0,a,c,3270,0,0,0,0,0,None,0,2014,10,17,42,0,8.02,-1,FALSE
6,2,2015-07-28,4839,576,1,1,none,1,a,a,310,12,2013,0,0,0,None,1,2015,7,28,31,0,8.4,19,FALSE
49,3,2014-11-12,8073,530,1,1,none,0,d,c,18010,9,2007,0,0,0,None,1,2014,11,12,46,0,15.23,86,FALSE
47,2,2014-12-02,10650,1198,1,1,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2014,12,2,49,0,8.89,20,FALSE
17,3,2014-10-15,5512,759,1,0,none,1,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,10,15,42,0,7.26,106,FALSE
18,3,2015-06-10,5973,700,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,6,10,24,0,8.53,60,FALSE
18,4,2015-04-16,7655,757,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,4,16,16,0,10.11,58,FALSE
24,1,2015-04-20,7612,738,1,0,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,4,20,17,0,10.31,181,FALSE
47,4,2015-05-28,5926,799,1,0,none,0,a,c,270,4,2013,1,14,2013,"Jan,Apr,Jul,Oct",1,2015,5,28,22,0,7.42,25,FALSE
50,5,2014-11-14,4502,393,1,1,none,0,d,a,6260,11,2009,0,0,0,None,1,2014,11,14,46,0,11.46,60,FALSE
39,1,2015-03-09,3828,544,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,3,9,11,0,7.04,101,FALSE
15,6,2015-05-16,5919,618,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,5,16,20,1,9.58,62,FALSE
29,6,2015-02-07,7849,702,1,0,none,0,d,c,2170,0,0,0,0,0,None,0,2015,2,7,6,1,11.18,-1,FALSE
34,6,2015-05-30,9249,1091,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2015,5,30,22,1,8.48,68,FALSE
23,5,2015-05-29,5747,541,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,5,29,22,0,10.62,117,FALSE
48,6,2014-08-23,3092,303,1,0,none,0,a,a,1060,5,2012,0,0,0,None,1,2014,8,23,34,1,10.2,27,FALSE
18,6,2015-01-17,5177,531,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,1,17,3,1,9.75,55,FALSE
28,1,2015-05-04,7274,753,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,5,4,19,0,9.66,7,FALSE
19,3,2014-11-12,6561,661,1,1,none,0,a,c,3240,0,0,1,22,2011,"Mar,Jun,Sept,Dec",0,2014,11,12,46,0,9.93,-1,FALSE
40,4,2014-09-18,4681,657,1,1,none,0,a,a,180,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2014,9,18,38,0,7.12,-1,FALSE
33,2,2015-03-31,10772,867,1,1,none,1,a,c,1320,5,2013,0,0,0,None,1,2015,3,31,14,0,12.42,22,FALSE
8,6,2015-04-04,4838,557,1,0,none,0,a,a,7520,10,2014,0,0,0,None,1,2015,4,4,14,1,8.69,6,FALSE
18,2,2014-11-04,8559,827,1,1,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,11,4,45,0,10.35,53,FALSE
44,5,2014-09-26,4429,567,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2014,9,26,39,0,7.81,39,FALSE
18,4,2014-08-28,5189,619,1,0,none,1,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,8,28,35,0,8.38,50,FALSE
25,1,2015-04-27,13556,1852,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,4,27,18,0,7.32,144,FALSE
43,3,2014-11-26,7036,573,1,1,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2014,11,26,48,0,12.28,-1,FALSE
39,3,2015-06-17,5593,705,1,1,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,6,17,25,0,7.93,104,FALSE
34,4,2014-12-11,7144,933,1,0,none,0,c,a,2240,9,2009,0,0,0,None,1,2014,12,11,50,0,7.66,63,FALSE
42,6,2015-03-21,7419,803,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,3,21,12,1,9.24,-1,FALSE
28,4,2015-01-29,4967,563,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,1,29,5,0,8.82,3,FALSE
4,3,2014-10-15,7843,1102,1,0,none,0,c,c,620,9,2009,0,0,0,None,1,2014,10,15,42,0,7.12,61,FALSE
42,4,2014-12-18,16635,1482,1,1,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,12,18,51,0,11.22,-1,FALSE
16,3,2015-06-03,9548,987,1,1,none,1,a,c,3270,0,0,0,0,0,None,0,2015,6,3,23,0,9.67,-1,FALSE
27,1,2015-03-09,7264,966,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2015,3,9,11,0,7.52,122,FALSE
1,3,2015-04-08,4194,500,1,0,none,1,c,a,1270,9,2008,0,0,0,None,1,2015,4,8,15,0,8.39,79,FALSE
42,1,2015-07-20,8781,970,1,0,none,1,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,7,20,30,0,9.05,-1,FALSE
23,1,2015-02-16,7827,587,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,16,8,0,13.33,114,FALSE
44,3,2014-08-13,5140,657,1,0,none,1,a,a,540,6,2011,0,0,0,None,1,2014,8,13,33,0,7.82,38,FALSE
16,4,2014-08-28,6215,719,1,0,none,1,a,c,3270,0,0,0,0,0,None,0,2014,8,28,35,0,8.64,-1,FALSE
44,2,2015-02-10,4233,586,1,0,none,0,a,a,540,6,2011,0,0,0,None,1,2015,2,10,7,0,7.22,44,FALSE
11,2,2015-05-05,7770,1051,1,1,none,0,a,c,960,11,2011,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,5,5,19,0,7.39,42,FALSE
5,3,2015-03-25,4325,613,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2015,3,25,13,0,7.06,0,FALSE
2,1,2015-03-23,4183,516,1,0,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,3,23,13,0,8.11,88,FALSE
22,5,2015-01-30,4977,555,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,1,30,5,0,8.97,-1,FALSE
25,2,2015-06-16,12278,1680,1,1,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,16,25,0,7.31,146,FALSE
15,1,2015-02-23,5021,580,1,0,none,0,d,c,4110,3,2010,1,14,2011,"Jan,Apr,Jul,Oct",1,2015,2,23,9,0,8.66,59,FALSE
24,2,2015-04-14,10892,923,1,1,none,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,2015,4,14,16,0,11.8,181,FALSE
42,4,2015-02-26,8784,1008,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2015,2,26,9,0,8.71,-1,FALSE
16,1,2014-10-27,8066,898,1,0,none,1,a,c,3270,0,0,0,0,0,None,0,2014,10,27,44,0,8.98,-1,FALSE
22,1,2015-03-16,5993,589,1,1,none,0,a,a,1040,0,0,1,22,2012,"Jan,Apr,Jul,Oct",0,2015,3,16,12,0,10.17,-1,FALSE
23,4,2015-02-05,6493,512,1,1,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,2,5,6,0,12.68,114,FALSE
25,3,2015-06-24,9138,1353,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,6,24,26,0,6.75,146,FALSE
23,2,2014-11-18,3091,307,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2014,11,18,47,0,10.07,111,FALSE
33,2,2014-11-18,6224,700,1,0,none,0,a,c,1320,5,2013,0,0,0,None,1,2014,11,18,47,0,8.89,18,FALSE
39,2,2015-05-12,6803,888,1,0,none,0,a,a,260,10,2006,1,31,2013,"Feb,May,Aug,Nov",1,2015,5,12,20,0,7.66,103,FALSE
35,3,2015-04-01,13111,870,1,1,none,1,d,c,7660,10,2000,1,1,2012,"Jan,Apr,Jul,Oct",1,2015,4,1,14,0,15.07,174,FALSE
38,6,2015-06-27,6595,617,1,0,none,0,d,a,1090,4,2007,0,0,0,None,1,2015,6,27,26,1,10.69,98,FALSE
18,6,2015-07-11,4940,488,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2015,7,11,28,1,10.12,61,FALSE
2,2,2015-01-06,6696,727,1,1,none,0,a,a,570,11,2007,1,13,2010,"Jan,Apr,Jul,Oct",1,2015,1,6,2,0,9.21,86,FALSE
18,1,2014-10-27,6195,716,1,0,none,0,d,c,13840,6,2010,1,14,2012,"Jan,Apr,Jul,Oct",1,2014,10,27,44,0,8.65,52,FALSE
6,4,2015-01-08,5043,594,1,1,none,0,a,a,310,12,2013,0,0,0,None,1,2015,1,8,2,0,8.49,13,FALSE
12,2,2015-02-10,5361,779,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,2,10,7,0,6.88,-1,FALSE
31,4,2015-07-09,4927,513,1,0,none,0,d,c,9800,7,2012,0,0,0,None,1,2015,7,9,28,0,9.6,36,FALSE
4,3,2015-03-18,9074,1225,1,1,none,0,c,c,620,9,2009,0,0,0,None,1,2015,3,18,12,0,7.41,66,FALSE
27,6,2014-12-27,8294,1018,1,0,none,0,a,a,60,1,2005,1,5,2011,"Jan,Apr,Jul,Oct",1,2014,12,27,52,1,8.15,119,FALSE
20,4,2015-01-15,9566,1048,1,1,none,0,d,a,2340,5,2009,1,40,2014,"Jan,Apr,Jul,Oct",1,2015,1,15,3,0,9.13,68,FALSE
25,1,2015-03-23,10923,1567,1,0,none,0,c,a,430,4,2003,0,0,0,None,1,2015,3,23,13,0,6.97,143,FALSE
42,1,2014-12-08,10072,1146,1,0,none,0,a,c,290,0,0,1,40,2011,"Jan,Apr,Jul,Oct",0,2014,12,8,50,0,8.79,-1,FALSE
17,2,2014-11-25,9463,1027,1,1,none,0,a,a,50,12,2005,1,26,2010,"Jan,Apr,Jul,Oct",1,2014,11,25,48,0,9.21,107,FALSE
5,5,2015-07-17,4355,513,1,1,none,1,a,a,29910,4,2015,0,0,0,None,1,2015,7,17,29,0,8.49,3,FALSE
28,5,2015-06-19,5100,545,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,6,19,25,0,9.36,8,FALSE
5,1,2014-10-13,4127,571,1,0,none,0,a,a,29910,4,2015,0,0,0,None,1,2014,10,13,42,0,7.23,0,FALSE
16,1,2015-04-27,10797,1070,1,1,none,0,a,c,3270,0,0,0,0,0,None,0,2015,4,27,18,0,10.09,-1,FALSE
10,5,2015-01-30,6350,602,1,1,none,0,a,a,3160,9,2009,0,0,0,None,1,2015,1,30,5,0,10.55,64,FALSE
12,5,2015-04-24,5589,765,1,0,none,0,a,c,1070,0,0,1,13,2010,"Jan,Apr,Jul,Oct",0,2015,4,24,17,0,7.31,-1,FALSE
43,3,2015-05-27,5943,587,1,0,none,0,d,a,4880,0,0,1,37,2009,"Jan,Apr,Jul,Oct",0,2015,5,27,22,0,10.12,-1,FALSE
23,3,2015-04-08,4118,389,1,0,none,1,d,a,4060,8,2005,0,0,0,None,1,2015,4,8,15,0,10.59,116,FALSE
23,2,2015-03-10,3930,383,1,0,none,0,d,a,4060,8,2005,0,0,0,None,1,2015,3,10,11,0,10.26,115,FALSE
28,4,2014-09-18,6424,684,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2014,9,18,38,0,9.39,0,FALSE
28,5,2015-07-10,4273,499,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,7,10,28,0,8.56,9,FALSE
28,4,2015-07-09,4241,522,1,0,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,7,9,28,0,8.12,9,FALSE
13,4,2015-05-21,4307,324,1,1,none,0,d,a,310,0,0,1,45,2009,"Feb,May,Aug,Nov",0,2015,5,21,21,0,13.29,-1,FALSE
3,4,2014-09-04,7659,796,1,1,none,0,a,a,14130,12,2006,1,14,2011,"Jan,Apr,Jul,Oct",1,2014,9,4,36,0,9.62,93,FALSE
28,4,2015-03-19,4865,578,1,1,none,0,a,a,1200,10,2014,1,6,2015,"Mar,Jun,Sept,Dec",1,2015,3,19,12,0,8.42,5,FALSE
